Profile URL,Query
https://medicine.yale.edu/profile/gil4/,Gilead Lancaster Associate Clinical Professor of Medicine (Cardiology) Yale Profile
https://politicalscience.yale.edu/people/h-l-ne-landemore,Helene Landemore-Jelaca Professor of Political Science Yale Profile
https://medicine.yale.edu/profile/solomon-langermann/,Solomon Langermann Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/nathaniel-laor/,Nathaniel Laor Clinical Professor in the Child Study Center Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/cameron-lapoint,Cameron LaPoint Assistant Professor of Finance Yale Profile
https://medicine.yale.edu/profile/donna-lapaglia/,Donna LaPaglia Associate Professor of Psychiatry Yale Profile
https://politicalscience.yale.edu/people/joseph-lapalombara,Joseph LaPalombara Professor Emeritus of Management and of Political Science Yale Profile
https://astronomy.yale.edu/people/richard-larson,Richard Larson Professor Emeritus of Astronomy Yale Profile
https://medicine.yale.edu/profile/thomas-lardaro/,"Thomas Lardaro Medical School Recruit, Associate Professor of Emergency Medicine, EMS Section Chief Yale Profile"
https://medicine.yale.edu/profile/wayne-larrison/,Wayne Larrison Assistant Clinical Professor of Ophthalmology and Visual Science Yale Profile
https://medicine.yale.edu/psychiatry/profile/ml23/,Marc Laruelle Professor Adjunct in Psychiatry Yale Profile
https://medicine.yale.edu/profile/maria-lara-tejero/,Maria Lara-Tejero Associate Professor Yale Profile
https://medicine.yale.edu/profile/johanna-lasala/,Johanna LaSala Assistant Professor of Medicine (Medical Oncology) Yale Profile
https://medicine.yale.edu/profile/william-laskin/,William Laskin Professor of Pathology Yale Profile
https://medicine.yale.edu/psychiatry/profile/tariq-latif/,Tariq Latif Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/igor-latich/,Igor Latich Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/darin-latimore/,Darin Latimore Deputy Dean and Chief Diversity Officer and Associate Professor of Internal Medicine (General Medicine) Yale Profile
https://medicine.yale.edu/profile/lisa-lattanza/,Lisa Lattanza Ensign Professor of Orthopaedics & Rehabilitation Yale Profile
https://medicine.yale.edu/profile/stephen-lattanzi/,Stephen Lattanzi Assistant Professor of Medicine (Medical Oncology) Yale Profile
https://medicine.yale.edu/profile/max-lataillade/,Max Lataillade Assistant Clinical Professor of Medicine (Infectious Diseases) Yale Profile
https://medicine.yale.edu/profile/heather-lau/,Heather Lau Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/maxwell-laurans/,Maxwell Laurans Assistant Professor of Neurosurgery Yale Profile
https://environment.yale.edu/directory/faculty/william-lauenroth,William Lauenroth Joseph F Cullman 3rd ’35 Professor Yale Profile
https://medicine.yale.edu/profile/maudry-laurent-rolle/,Maudry Laurent-Rolle Assistant Professor Yale Profile
https://medicine.yale.edu/profile/nimrod-lavi/,Nimrod Lavi Assistant Professor Yale Profile
https://medicine.yale.edu/profile/daniel-lavy/,Daniel Lavy Assistant Professor of Surgey (Colon & Rectal) Yale Profile
https://nursing.yale.edu/ramon-lavandero,Ramon Lavando Associate Clinical Professor of Nursing Yale Profile
https://medicine.yale.edu/profile/lynne-lavalley/,Lynn Lavalley Assistant Clinical Professor in the Child Study Center Yale Profile
https://english.yale.edu/people/professors-emeritus/traugott-lawler,Traugott Lawler Professor Emeritus of English Yale Profile
https://medicine.yale.edu/profile/jack-lawson/,Jack Lawson Professor Emeritus of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/jessica-lawson/,Jessica Lawson Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/kirsten-lawrence/,Kirsten Lawrence Associate Professor Term Yale Profile
https://medicine.yale.edu/profile/msl35/,Matthew Lawrence Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/irit-lax/,Irit Lax Professor of Pharmacology Yale Profile
https://religiousstudies.yale.edu/people/bentley-layton,Bentley Layton Professor Emeritus of Near Eastern Languages and Civilizations and of Religious Studies Yale Profile
https://politicalscience.yale.edu/people/egor-lazarev,Egor Lazarev Assistant Professor in Political Science Yale Profile
https://medicine.yale.edu/profile/aaron-lazorwitz/,"Aaron Lazorwitz Assistant Professor of Obstetrics, Gynecology and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/psychiatry/profile/kathleen-lazzarini/,Kathleen Lazzarini Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/helena-leahy/,Helena Leahy Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/michael-leapman/,Michael Leapman Associate Professor of Urology Yale Profile
https://ysph.yale.edu/profile/brian-leaderer/,Brian Leaderer Susan Dwight Bliss Professor Emeritus of Epidemiology (Environmental Health Sciences) Yale Profile
https://medicine.yale.edu/profile/eli-lebowitz/,"Eli Lebowitz Associate Professor, Child Study Center Yale Profile"
https://medicine.yale.edu/profile/james-leckman/,James Leckman Neison Harris Professor in the Child Study Center and Professor of Pediatrics Yale Profile
https://medicine.yale.edu/histmed/profile/susan-lederer/,Susan Lederer Professor (Adjunct) in the History of Medicine Yale Profile
https://statistics.yale.edu/people/roy-lederman,Roy Lederman Assistant Professor Yale Profile
https://medicine.yale.edu/internal-medicine/hematology/profile/alfred-lee/,Alfred Lee Professor of Medicine (Hematology) Yale Profile
https://medicine.yale.edu/profile/donald-lee-dl2387/,Donald Lee Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/emily-lee/,Emily Lee Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/woody-lee/,Forrester Lee Professor Emeritus of Medicine (Cardiology) Yale Profile
https://medicine.yale.edu/profile/francis-lee/,Francis Lee Wayne O. Southwick Professor of Orthopaedics and Rehabilitation Yale Profile
https://medicine.yale.edu/profile/grace-lee/,Grace Lee Assistant Professor of Medicine (Endocrinology) Yale Profile
https://medicine.yale.edu/profile/hyojeong-lee/,Hyojeong Lee Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/jaewoong-lee-jl3663/,Jaewoong Lee Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/urology/profile/jason-jihoon-lee/,Jason Lee Assistant Professor Yale Profile
https://medicine.yale.edu/profile/jessica-m-lee/,Jessica Lee Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/keat-jin-lee/,Keat Jin Lee Associate Clinical Professor of Surgery (Otolaryngology) Yale Profile
https://medicine.yale.edu/zebrafish/profile/madonna-lee/,Madonna Lee Assistant Professor of Surgery (Cardiac) Yale Profile
https://medicine.yale.edu/labmed/profile/mark-n-lee/,Mark Lee Assistant Professor of Laboratory Medicine Yale Profile
https://medicine.yale.edu/profile/m-sung-lee/,Merlin Lee Assistant Professor of Medicine (Medical Oncology) Yale Profile
https://arthistory.yale.edu/news/pamela-lee-named-carnegie-professor-modern-and-contemporary-art,Pamela Lee Carnegie Professor of Modern and Contemporary Art Yale Profile
https://medicine.yale.edu/profile/s-lee/,Sangwon Lee Assistant Professor of Pharmacology Yale Profile
https://politicalscience.yale.edu/people/soyoung-lee,Soyoung Lee Assistant Professor Yale Profile
https://ysph.yale.edu/profile/xuhui-lee/,Xuhui Lee Sara Shallenberger Brown Professor at the School of the Environment Yale Profile
https://medicine.yale.edu/profile/yan-lee/,Yan Lee Assistant Professor of Surgery (Otolaryngology) Yale Profile
https://medicine.yale.edu/profile/ira-leeds/,Ira Leeds Assistant Professor of Surgery (Colon and Rectal) Yale Profile
https://medicine.yale.edu/profile/stephanie-leeds/,Stephanie Leeds Assistant Professor of Pediatrics (Immunology) Yale Profile
https://medicine.yale.edu/childstudy/profile/patricia-leebens/,Patricia Leebens Assistant Clinical Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/tosanath-leepuengtham/,Tosanath Leepuengtham Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/david-leffell/,David Leffell David P. Smith Professor of Dermatology and Professor of Surgery (Otolaryngology and Plastic) Yale Profile
https://medicine.yale.edu/profile/lisa-leffert/,Lisa Leffert Nicholas Greene Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/robert-legare/,Robert Legare Associate Professor of Medicine (Medical Oncology) Yale Profile
https://physics.yale.edu/news/lehnert-named-eugene-higgins-professor-physics,Konrad Lehnert Eugene Higgins Professor of Physics Yale Profile
https://medicine.yale.edu/profile/jcl4/,Jerrold Lehrman Assistant Clinical Professor Yale Profile
https://medicine.yale.edu/profile/aaron-leininger/,Aaron Leininger Assistant Professor Yale Profile
https://ysph.yale.edu/yale-center-on-climate-change-and-health/profile/anthony-leiserowitz/,Anthony Leiserowitz JoshAni - TomKat Professor of Climate Communication Yale Profile
https://medicine.yale.edu/profile/carl-lejuez/,Carl Lejuez Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/monkol-lek/,Monkol Lek Assistant Professor of Genetics Yale Profile
https://medicine.yale.edu/profile/ruby-lekwauwa/,Ruby Lekwauwa Assistant Professor of Psychiatry Yale Profile
https://law.yale.edu/anika-singh-lemar,Anika Singh Lemar Clinical Professor of Law Yale Profile
https://medicine.yale.edu/profile/mark-lemmon/,Mark Lemmon Alfred Gilman Professor and Chair of Pharmacology Yale Profile
https://medicine.yale.edu/profile/thomas-lentz/,Thomas Lentz Professor Emeritus of Cell Biology Yale Profile
https://history.yale.edu/people/noel-lenski,Noel Lenski Dunham Professor of Classics and of History Yale Profile
https://www.architecture.yale.edu/people/1241-rodney-leon,Rodney Leon Visiting Assistant Professor Yale Profile
https://www.architecture.yale.edu/faculty/1902-dominic-leong,Dominic Leong Visiting Assistant Professor Yale Profile
https://psychology.yale.edu/people/julia-leonard,Julia Leonard Assistant Professor Yale Profile
https://medicine.yale.edu/profile/maria-leonova/,Maria Leonova Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/chelsea-lepus/,Chelsea Lepus Assistant Professor Yale Profile
https://earlymodern.yale.edu/people/volker-leppin,Volker Leppin Professor Yale Profile
https://medicine.yale.edu/internal-medicine/digestivediseases/profile/benjamin-lerner/,Benjamin Lerner Assistant Professor of Medicine (Digestive Diseases) Yale Profile
https://medicine.yale.edu/profile/michael-lerner/,Michael Lerner Assistant Professor of Surgery (Otolaryngology) Yale Profile
https://medicine.yale.edu/profile/spl3/,Seth Lerner Assistant Clinical Professor of Dermatology Yale Profile
https://medicine.yale.edu/profile/csaba-leranth/,"Csaba Leranth Professor of Obstetrics, Gynecology, and Reproductive Sciences and of Neuroscience Yale Profile"
https://medicine.yale.edu/profile/bluma-lesch/,"Bluma Lesch Associate Professor of Genetics and of Obstetrics, Gynecology, and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/meredith-leslie/,Meredith Leslie Assistant Professor Yale Profile
https://medicine.yale.edu/profile/michael-leslie/,Michael Leslie Professor Yale Profile
https://medicine.yale.edu/profile/angelique-levi/,Angelique Levi Associate Professor of Pathology Yale Profile
https://medicine.yale.edu/profile/alexander-levy/,Alexander Levy Assistant Professor of Medicine (Digestive Diseases) Yale Profile
https://ysph.yale.edu/profile/becca-levy/,Becca Levy Professor of Public Health (Social and Behavioral Sciences) and Psychology Yale Profile
https://medicine.yale.edu/profile/ifat-levy/,"Ifat Levy Professor of Comparative Medicine and Vice Chair for Diversity, Inclusion and Equity Yale Profile"
https://medicine.yale.edu/profile/wendy-levy/,Wendy Levy Assistant Clinical Professor of Psychiatry Yale Profile
https://classics.yale.edu/people/pauline-leven,Pauline LeVen Professor of Classics Yale Profile
https://medicine.yale.edu/profile/daniel-levey/,Daniel Levey Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/andrew-levin/,Andrew Levin Assistant Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://economics.yale.edu/people/richard-c-levin,Richard Levin Professor Emeritus of Economics and of Management and Senior Research Scholar in the Jackson Institute Yale Profile
https://medicine.yale.edu/profile/orly-levit/,Orly Levit Associate Professor of Pediatrics (Neonatal-Perinatal Medicine) Yale Profile
https://religiousstudies.yale.edu/sites/default/files/levene_cv_2023.pdf,Nancy Levene Brooks and Suzanne Ragen Professor of Religious Studies Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/emma-e-levine,Emma Levine Visiting Professor of Organizational Behavior Yale Profile
https://medicine.yale.edu/profile/morgan-levine/,Morgan Levine Assistant Professor Adjunct in Pathology Yale Profile
https://english.yale.edu/people/tenured-and-tenure-track-faculty-assistant-professors/naomi-levine,Naomi Levine Assistant Professor of English Yale Profile
https://medicine.yale.edu/profile/r-levine/,Robert Levine Clinical Professor of Laboratory Medicine Yale Profile
https://medicine.yale.edu/profile/zachary-levine/,Zachary Levine Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/julie-leviter/,Julie Leviter Assistant Professor of Pediatrics (Emergency Medicine) Yale Profile
https://medicine.yale.edu/profile/lawrence-levenson/,Lawrence Levenson Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/andre-levchenko/,Andre Levchenko John C. Malone Professor of Biomedical Engineering Yale Profile
https://medicine.yale.edu/profile/john-leventhal/,John Leventhal Professor Emeritus of Pediatrics (General Pediatrics) Yale Profile
https://medicine.yale.edu/profile/jonathan-leventhal/,Jonathan Leventhal Associate Professor Term Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/james-levinsohn,"Jim Levinsohn Charles W. Goodyear Professor of Management, Dean of the Jackson School of Global Affairs, and Professor of Economics, and in the Institute for Social and Policy Studies Yale Profile"
https://medicine.yale.edu/profile/john-lewin/,John Lewin Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/abl4/,Amy Lewis Associate Clinical Professor of Dermatology Yale Profile
https://medicine.yale.edu/news/yale-medicine-magazine/article/a-fascination-with-violence/,Dorothy Lewis Clinical Professor of Psychiatry Yale Profile
https://wgss.yale.edu/people/gail-lewis,Gail Lewis Visiting Professor Yale Profile
https://complit.yale.edu/people/pericles-lewis,Pericles Lewis Dean of Yale College and Douglas Tracy Smith Professor of Comparative Literature Yale Profile
https://medicine.yale.edu/profile/susan-lewis/,Susan Lewis Assistant Clinical Professor in Psychiatry Yale Profile
https://som.yale.edu/faculty-research/faculty-directory/zhen-lian,Zhen Lian Assistant Professor of Operations Management Yale Profile
https://medicine.yale.edu/profile/liang-liang/,Liang Liang Assistant Professor Yale Profile
https://medicine.yale.edu/profile/yuanxin-liang/,Yuanxin Liang Assistant Professor of Pathology Yale Profile
https://medicine.yale.edu/profile/stephania-libreros/,Stephania Libreros Assistant Professor Yale Profile
https://ysph.yale.edu/profile/judith-lichtman/,Judith Lichtman Susan Dwight Bliss Professor of Epidemiology (Chronic Diseases) Yale Profile
https://medicine.yale.edu/profile/sarah-lichenstein/,Sarah Lichenstein Assistant Professor of Psychiatry Yale Profile
https://ysph.yale.edu/profile/zeyan-liew/,Zeyan Liew Associate Professor of Epidemiology (Environmental Health Sciences) Yale Profile
https://medicine.yale.edu/profile/richard-lifton/,Richard Lifton Professor (Adjunct) of Genetics Yale Profile
https://medicine.yale.edu/profile/janghoo-lim/,Janghoo Lim Associate Professor of Genetics and Neuroscience Yale Profile
https://medicine.yale.edu/profile/joseph-lim/,Joseph Lim Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/ruth-lim/,Ruth Lim Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/suhsien-lim/,Su Hsien Lim Assistant Professor of Medicine (Medical Oncology) Yale Profile
https://medicine.yale.edu/profile/chenxiang-lin/,Chenxiang Lin Associate Professor of Cell Biology and of Biomedical Engineering Yale Profile
https://medicine.yale.edu/psychiatry/care/cmhc/clinics/digital/,Eric Lin Associate Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/haifan-lin/,"Haifan Lin Eugene Higgins Professor of Cell Biology, and Professor of Genetics, of Obstetrics, Gynecology & Reproductive Sciences, and of Dermatology Yale Profile"
https://ysph.yale.edu/school-of-public-health-faculty/biostatistics/,Haiqun Lin Associate Professor of Biostatistics Yale Profile
https://medicine.yale.edu/psychiatry/profile/hong-lin/,Hong Lin Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/hung-mo-lin/,Hung-Mo Lin Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/mingde-lin/,MingDe Lin Associate Professor (Adjunct) of Radiology and Biomedical Imaging Yale Profile
https://religiousstudies.yale.edu/sites/default/files/lin_yii-jan_cv_2019.pdf,Yii-Jan Lin Associate Professor Tenure Yale Profile
https://medicine.yale.edu/profile/brian-linde/,Brian Linde Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/dieter-lindskog/,Dieter Lindskog Associate Professor of Orthopaedics and Rehabilitation Yale Profile
https://economics.yale.edu/people/ilse-lindenlaub,Ilse Lindenlaub Associate Professor of Economics Yale Profile
https://medicine.yale.edu/profile/michael-lipcan/,Michael Lipcan Assistant Professor Yale Profile
https://medicine.yale.edu/profile/kasia-lipska/,Kasia Lipska Associate Professor of Medicine Yale Profile
https://medicine.yale.edu/profile/stuart-lipton/,Stuart Lipton Professor (Adjunct) of Neurology Yale Profile
https://medicine.yale.edu/profile/heather-lipkind/,Heather Lipkind Professor Adjunct Yale Profile
https://economics.yale.edu/people/elliot-lipnowski,Elliot Lipnowski Associate Professor Yale Profile
https://medicine.yale.edu/profile/dr-lipschutz/,Abby Lipschutz Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/anthony-lisi/,Anthony Lisi Assistant Professor of Biomedical Informatics & Data Science Yale Profile
https://medicine.yale.edu/profile/sean-lisse/,Sean Lisse Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://law.yale.edu/zachary-liscow,Zachary Liscow Professor Yale Profile
https://medicine.yale.edu/profile/george-lister/,George Lister Jean McLean Wallace Professor of Pediatrics and Professor of Cellular And Molecular Physiology Yale Profile
https://medicine.yale.edu/profile/andrew-lischuk/,Andrew Lischuk Associate Professor of Radiology and Biomedical Imaging Yale Profile
https://law.yale.edu/yair-listokin,Yair Listokin Shibley Family Professor of Law and Professor of Management Yale Profile
https://medicine.yale.edu/profile/alicia-little/,"Alicia Little Assistant Professor of Dermatology, Director of Yale Vulvar Dermatology Clinic Yale Profile"
https://medicine.yale.edu/profile/chen-liu/,Chen Liu Anthony N. Brady Professor of Pathology Yale Profile
https://medicine.yale.edu/profile/chi-liu/,Chi Liu Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/chuan-ju-liu/,Chuan-Ju Liu Charles  W. Ohse Professor of Orthopaedics & Rehabilitation Yale Profile
https://medicine.yale.edu/profile/liu-ji/,Ji Liu Associate Professor Term Yale Profile
https://medicine.yale.edu/profile/jliu/,Jun Liu Professor of Microbial Pathogenesis Yale Profile
https://medicine.yale.edu/profile/kun-liu/,Kun Liu Assistant Professor Adjunct of Psychiatry Yale Profile
https://medicine.yale.edu/profile/mengfei-liu/,Mengfei Liu Assistant Professor of Medicine (Digestive Diseases) Yale Profile
https://seas.yale.edu/faculty-research/faculty-directory/mengxia-liu,Mengxia Liu Assistant Professor Yale Profile
https://cpsc.yale.edu/people/quanquan-liu,Quanquan Liu Assistant Professor Yale Profile
https://medicine.yale.edu/profile/rachel-liu/,Rachel Liu Associate Professor of Emergency Medicine Yale Profile
https://medicine.yale.edu/profile/xiaofeng-liu/,Xiaofeng Liu Assistant Professor of Radiology and Biomedical Imaging and of Biomedical Informatics and Data Science Yale Profile
https://medicine.yale.edu/profile/yang-liu-yl2224/,Yang Liu Assistant Professor of Pathology Yale Profile
https://medicine.yale.edu/profile/yansheng-liu/,Yansheng Liu Associate Professor of Pharmacology Yale Profile
https://medicine.yale.edu/profile/xavier-llor/,Xavier Llor Professor of Medicine Yale Profile
https://medicine.yale.edu/obgyn/profile/charles-lockwood/,"Charles Lockwood Professor (Adjunct) of Obstetrics, Gynecology, and Reproductive Sciences Yale Profile"
https://medicine.yale.edu/profile/nishita-lockwood/,Nishita Lockwood Assistant Professor Yale Profile
https://medicine.yale.edu/profile/caroline-loeser/,Caroline Loeser Associate Clinical Professor of Medicine (Digestive Diseases) Yale Profile
https://seas.yale.edu/faculty-research/faculty-directory/michael-loewenberg,Michael Loewenberg Professor of Chemical and Environmental Engineering Yale Profile
https://medicine.yale.edu/profile/rachel-loftin/,Rachel Loftin Assistant Professor Adjunct in Psychiatry Yale Profile
https://religiousstudies.yale.edu/people/kathryn-lofton,"Kathryn Lofton FAS Dean of Humanities, Lex Hixon Professor of Religious Studies and American Studies and Professor of History Yale Profile"
https://medicine.yale.edu/profile/huaijinkenleon-loh/,Huaijin Ken Leon Loh Assistant Professor in Comparative Medicine Yale Profile
https://www.architecture.yale.edu/faculty/1374-mae-ling-lokko,Mae-Ling Lokko Assistant Professor Yale Profile
https://medicine.yale.edu/lab/lolis/profile/elias-lolis/,Elias Lolis Professor of Pharmacology Yale Profile
https://medicine.yale.edu/profile/bernardo-lombo/,Bernardo Lombo Lievano Assistant Professor of Medicine (Cardiovascular Medicine) Yale Profile
https://anthropology.yale.edu/profile/louisa-lombard,Louisa Lombard Associate Professor of Anthropology Yale Profile
https://medicine.yale.edu/profile/nicholas-lombardi/,Nicholas Lombardi Assistant Professor Yale Profile
https://medicine.yale.edu/profile/daniel-lombardo/,Daniel Lombardo Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/paul-lombroso/,Paul Lombroso Professor Emeritus in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/kay-long/,Kay Long Associate Clinical Professor of Psychiatry Yale Profile
https://seas.yale.edu/faculty-research/faculty-directory/marshall-long,Marshall Long Professor Emeritus of Mechanical Engineering and Materials Science Yale Profile
https://medicine.yale.edu/profile/theodore-long/,Theodore Long Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/walter-longo/,Walter Longo Professor of Surgery (Colon and Rectal Surgery) Yale Profile
https://medicine.yale.edu/profile/anthony-longhini/,Anthony Longhini Assistant Professor of Anesthesiology Yale Profile
https://medicine.yale.edu/profile/erin-longbrake/,Erin Longbrake Associate Professor of Neurology Yale Profile
https://medicine.yale.edu/profile/caitlin-loomis/,Caitlin Loomis Assistant Professor Yale Profile
https://medicine.yale.edu/faculty/faculty-directory/,Patrick Lopez Visiting Professor Yale Profile
https://medicine.yale.edu/profile/felipe-lopez/,"Felipe Lopez-Gonzalez Assistant Professor of Medicine (Pulmonary, Critical Care and Sleep Medicine) Yale Profile"
https://medicine.yale.edu/profile/patrick-loria/,J Patrick Loria Professor of Chemistry and of Molecular Biophysics and Biochemistry Yale Profile
https://medicine.yale.edu/profile/patricia-lorusso/,Patricia LoRusso Amy and Joseph Perella Professor of Medicine (Medical Oncology) Yale Profile
https://math.yale.edu/people/ivan-loseu,Ivan Loseu Professor Yale Profile
https://medicine.yale.edu/profile/ashley-losier/,Ashley Losier Assistant Professor Yale Profile
https://medicine.yale.edu/profile/christopher-loscalzo/,Christopher Loscalzo Assistant Professor of Medicine (cardiovascular Medicine) Yale Profile
https://span-port.yale.edu/people/olivia-lott,Olivia Lott Assistant Professor Yale Profile
https://macmillan.yale.edu/glc/person/patricia-lott,Patricia Lott Visiting Associate Professor Yale Profile
https://medicine.yale.edu/profile/parisa-lotfi/,Parisa Lotfi Assistant Professor of Radiology and Biomedical Imaging Yale Profile
https://medicine.yale.edu/profile/angeliki-louvi/,Angeliki Louvi Professor of Neurosurgery and of Neuroscience Yale Profile
https://medicine.yale.edu/zebrafish/profile/caitlyn-loucas/,Caitlyn Loucas Assistant Professor Yale Profile
https://medicine.yale.edu/therapeuticradiology/people/faculty/list/,Kenneth Low Professor (Adjunct) of Research in Therapeutic Radiology Yale Profile
https://erm.yale.edu/people/lisa-lowe,"Lisa Lowe Samuel Knight Professor of American Studies and Professor of Ethnicity, Race, and Migration Yale Profile"
https://ysph.yale.edu/profile/sarah-lowe/,"Sarah Lowe Associate Professor of Public Health (Social and Behavioral Sciences), Associate Professor of Psychiatry and Associate Clinical Professor of Nursing Yale Profile"
https://medicine.yale.edu/profile/amanda-lowell/,Amanda Lowell Assistant Professor Adjunct in the Child Study Center Yale Profile
https://medicine.yale.edu/dermatology/profile/pennylowenstein/,Penny Lowenstein Assistant Clinical Professor Yale Profile
https://medicine.yale.edu/profile/jaspreet-loyal/,Jaspreet Loyal Associate Professor of Pediatrics (Hospital Medicine) Yale Profile
https://medicine.yale.edu/psychiatry/profile/christine-lozano2/,Christine Lozano Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/jun-lu/,Jun Lu Associate Professor of Genetics Yale Profile
https://statistics.yale.edu/people/lu-lu,Lu Lu Assistant Professor Yale Profile
https://eall.yale.edu/people/tina-lu,Tina Lu Colonel John Trumbull Professor of East Asian Languages and Literatures Yale Profile
https://medicine.yale.edu/profile/y-lu/,Yuan Lu Assistant Professor of Medicine (Cardiology) and of Biomedical Informatics and Data Science and of Epidemiology (Chronic Diseases) Yale Profile
https://medicine.yale.edu/profile/felix-lui/,Felix Lui Associate Professor of Surgery (Trauma) Yale Profile
https://history.yale.edu/people/mary-lui,Mary Lui Professor of American Studies and of History Yale Profile
https://medicine.yale.edu/profile/wenyi-luo/,Wenyi Luo Assistant Professor of Pathology Yale Profile
https://medicine.yale.edu/profile/xuan-luo/,Xuan Luo Assistant Professor of Orthopaedics and Rehabilitation Yale Profile
https://som.yale.edu/event/2024-conference-artificial-intelligence-machine-learning-and-business-analytics,Xueming Luo Visiting Professor Yale Profile
https://seas.yale.edu/faculty-research/faculty-directory/yimin-luo,Yimin Luo Assistant Professor Yale Profile
https://medicine.yale.edu/profile/terril-verplaetse/,Terril Luce Assistant Professor of Psychiatry Yale Profile
https://medicine.yale.edu/profile/lel3/,Leon Luck Assistant Clinical Professor of Dermatology Yale Profile
https://medicine.yale.edu/cellbio/profile/patrick-lusk/,Patrick Lusk Associate Professor of Cell Biology Yale Profile
https://medicine.yale.edu/profile/carolina-lucas/,Carolina Lucas Assistant Professor Yale Profile
https://medicine.yale.edu/profile/carrie-lucas/,Carrie Lucas Associate Professor of Immunobiology Yale Profile
https://medicine.yale.edu/profile/beatrice-lupsa/,Beatrice Lupsa Assistant Professor of Medicine (Endocrinology) Yale Profile
https://medicine.yale.edu/profile/carrie-lukens/,Carrie Lukens Assistant Professor of Clinical Psychiatry Yale Profile
https://medicine.yale.edu/profile/randy-luciano/,Randy Luciano Associate Professor of Medicine Yale Profile
https://medicine.yale.edu/psychiatry/profile/emily-lustman/,Emily Lustman Assistant Clinical Professor of Psychiatry Yale Profile
https://medicine.yale.edu/psychiatry/profile/nancy-lustman/,Nancy Lustman Assistant Clinical Professor in Psychiatry Yale Profile
https://medicine.yale.edu/profile/mark-lustberg/,Mark Lustberg Associate Professor of Internal Medicine (Infectious Diseases) Yale Profile
https://medicine.yale.edu/profile/maryam-lustberg/,Maryam Lustberg Associate Professor of Internal Medicine (Medical Oncology) Yale Profile
https://medicine.yale.edu/profile/andrew-lustbader/,Andrew Lustbader Associate Clinical Professor in the Child Study Center Yale Profile
https://medicine.yale.edu/profile/denyse-lutchmansingh/,"Denyse Lutchmansingh Assistant Professor of Medicine (Pulmonary, Critical Care and Sleep Medicine) Yale Profile"
https://medicine.yale.edu/profile/christopher-lynn/,Christopher Lynn Assistant Professor Yale Profile
https://medicine.yale.edu/profile/maryellen-lyon/,Mary Ellen Lyon Assistant Professor Adjunct Yale Profile
https://medicine.yale.edu/profile/melanie-lynch/,"Melanie Lynch Assistant Professor of  Surgery (Oncology, Breast) Yale Profile"
https://www.architecture.yale.edu/people/1133-nnenna-lynch,Nnenna Lynch Visiting Professor Yale Profile
